app_id,status,review_score,review_score_desc,total_positive,total_negative,total_reviews
1221520,True,0,2 user reviews,1,1,2
1221530,True,0,No user reviews,0,0,0
1221540,True,7,Positive,24,6,30
1221560,True,0,No user reviews,0,0,0
1221590,True,7,Positive,8,2,10
1221600,True,0,1 user reviews,1,0,1
1221610,True,0,No user reviews,0,0,0
1221620,True,0,No user reviews,0,0,0
1221630,True,0,4 user reviews,4,0,4
1221640,True,7,Positive,15,0,15
1221660,True,0,1 user reviews,0,1,1
1221670,True,0,No user reviews,0,0,0
1221700,True,0,7 user reviews,5,2,7
1221740,True,0,No user reviews,0,0,0
1221750,True,0,No user reviews,0,0,0
1221780,True,0,No user reviews,0,0,0
1221790,True,0,3 user reviews,3,0,3
1221800,True,7,Positive,10,1,11
1221810,True,0,No user reviews,0,0,0
1221830,True,0,2 user reviews,2,0,2
1221850,True,0,1 user reviews,1,0,1
1221851,True,0,No user reviews,0,0,0
1221852,True,0,No user reviews,0,0,0
1221853,True,0,No user reviews,0,0,0
1221860,True,0,3 user reviews,3,0,3
1221870,True,0,No user reviews,0,0,0
1221880,True,0,4 user reviews,4,0,4
1221890,True,0,No user reviews,0,0,0
1221900,True,0,4 user reviews,3,1,4
1221940,True,0,No user reviews,0,0,0
1221950,True,0,No user reviews,0,0,0
1221980,True,0,No user reviews,0,0,0
1221990,True,7,Positive,10,0,10
1222000,True,0,2 user reviews,2,0,2
1222020,True,7,Positive,15,0,15
1222040,True,8,Very Positive,64,5,69
1222050,True,5,Mixed,20,14,34
1222060,True,0,No user reviews,0,0,0
1222080,True,0,No user reviews,0,0,0
1222090,True,0,No user reviews,0,0,0
1222100,True,0,No user reviews,0,0,0
1222101,True,0,No user reviews,0,0,0
1222110,True,0,No user reviews,0,0,0
1222120,True,0,No user reviews,0,0,0
1222130,True,0,No user reviews,0,0,0
1222140,True,8,Very Positive,3801,440,4241
1222150,True,0,No user reviews,0,0,0
1222160,True,0,8 user reviews,7,1,8
1222170,True,0,7 user reviews,6,1,7
1222180,True,0,7 user reviews,4,3,7
1222190,True,0,No user reviews,0,0,0
1222200,True,0,No user reviews,0,0,0
1222210,True,0,No user reviews,0,0,0
1222220,True,0,1 user reviews,1,0,1
1222230,True,0,1 user reviews,1,0,1
1222240,True,0,1 user reviews,1,0,1
1222250,True,0,1 user reviews,1,0,1
1222260,True,0,No user reviews,0,0,0
1222270,True,0,4 user reviews,4,0,4
1222300,True,8,Very Positive,67,5,72
1222310,True,0,No user reviews,0,0,0
1222320,True,0,No user reviews,0,0,0
1222330,True,0,No user reviews,0,0,0
1222340,True,0,No user reviews,0,0,0
1222360,True,0,No user reviews,0,0,0
1222390,True,0,No user reviews,0,0,0
1222400,True,6,Mostly Positive,31,13,44
1222410,True,0,No user reviews,0,0,0
1222420,True,0,No user reviews,0,0,0
1222440,True,0,No user reviews,0,0,0
1222470,True,0,6 user reviews,4,2,6
1222480,True,0,No user reviews,0,0,0
1222490,True,0,No user reviews,0,0,0
1222530,True,0,No user reviews,0,0,0
1222540,True,0,No user reviews,0,0,0
